"acceptance_rate","act_avg","act_range","business_rep_score","city","control","cost_after_aid","engineering_rep_score","enrollment","hs_gpa_avg","id","is_public","is_ranked","is_tied","name","pct_receiving_aid","profile_url","rank_display","rank_numeric","ranking_year","region","sat_avg","sat_range","school_type","source","state","tuition","url_name","zip"
"55","25",,,"Meadville","private","35639",,"1171","3.4","3230","false","true","true","Allegheny College","70","https://www.usnews.com/best-colleges/allegheny-college","#76","76","2026",,"1173",,"national-liberal-arts-colleges","usnews.com","PA","58120","allegheny-college","16335"
"60","27",,,"Wooster","private","32437",,"1738","3.7","3037","false","true","true","The College of Wooster","63","https://www.usnews.com/best-colleges/the-college-of-wooster","#76","76","2026",,"1220",,"national-liberal-arts-colleges","usnews.com","OH","64210","the-college-of-wooster","44691"
"73","24",,,"Richmond","private","25431",,"696","3.4","1793","false","true","true","Earlham College","80","https://www.usnews.com/best-colleges/earlham-college","#76","76","2026",,"1110",,"national-liberal-arts-colleges","usnews.com","IN","55814","earlham-college","47374"
"71","21",,,"Galesburg","private","24976",,"1136","3.5","1704","false","true","true","Knox College","70","https://www.usnews.com/best-colleges/knox-college","#76","76","2026",,"1180",,"national-liberal-arts-colleges","usnews.com","IL","60051","knox-college","61401"
"68","29",,,"Norton","private","38442",,"1785","3.7","2227","false","true","true","Wheaton College","69","https://www.usnews.com/best-colleges/wheaton-college","#76","76","2026",,"1220",,"national-liberal-arts-colleges","usnews.com","MA","65700","wheaton-college","02766"
"77","28",,"2.4","Salem","private","34162",,"1683","3.7","3227","false","true","true","Willamette University","54","https://www.usnews.com/best-colleges/willamette-university","#76","76","2026",,"1220",,"national-liberal-arts-colleges","usnews.com","OR","54224","willamette-university","97301"
"77","21",,,"Collegeville","private","31087",,"1413","3.5","2379","false","true","true","Saint Johns University","58","https://www.usnews.com/best-colleges/saint-johns-university","#82","82","2026",,"960",,"national-liberal-arts-colleges","usnews.com","MN","57760","saint-johns-university","56321"
"66",,,,"Easton","private","37706",,"2579","3.4","2217","false","true","true","Stonehill College","63","https://www.usnews.com/best-colleges/stonehill-college","#82","82","2026",,,,"national-liberal-arts-colleges","usnews.com","MA","59300","stonehill-college","02357"
"47","23",,,"Sherman","private","26289",,"1167","3.6","3543","false","true","true","Austin College","68","https://www.usnews.com/best-colleges/austin-college","#84","84","2026",,"1100",,"national-liberal-arts-colleges","usnews.com","TX","50014","austin-college","75090"
"68","24",,,"Madison","private","33618",,"1611","3.5","2603","false","true","true","Drew University","61","https://www.usnews.com/best-colleges/drew-university","#84","84","2026",,"1103",,"national-liberal-arts-colleges","usnews.com","NJ","49100","drew-university","07940"
"79","25",,,"Holland","private","23857","2.8","3391","3.8","2273","false","true","true","Hope College","40","https://www.usnews.com/best-colleges/hope-college","#84","84","2026",,"1100",,"national-liberal-arts-colleges","usnews.com","MI","41242","hope-college","49422"
"76","26",,,"Notre Dame","private","26131",,"1495","3.9","1836","false","true","true","Saint Mary's College","65","https://www.usnews.com/best-colleges/saint-marys-college","#84","84","2026",,"1130",,"national-liberal-arts-colleges","usnews.com","IN","55293","saint-marys-college","46556"
"43","26",,,"Georgetown","private","28584",,"1440","3.5","3620","false","true","true","Southwestern University","55","https://www.usnews.com/best-colleges/southwestern-university","#84","84","2026",,"1130",,"national-liberal-arts-colleges","usnews.com","TX","56744","southwestern-university","78627"
"55","27",,,"Annapolis","private","26849",,"473","3.7","2092","false","true","true","St. John's College","64","https://www.usnews.com/best-colleges/st-johns-college","#84","84","2026",,"1270",,"national-liberal-arts-colleges","usnews.com","MD","42317","st-johns-college","21401"
"92","28",,,"Collegeville","private","37150",,"1502","3.5","3385","false","true","true","Ursinus College","68","https://www.usnews.com/best-colleges/ursinus","#84","84","2026",,"1200",,"national-liberal-arts-colleges","usnews.com","PA","62164","ursinus","19426"
"81",,,,"Washington","private","25338",,"1306","3.6","3389","false","true","true","Washington & Jefferson College","68","https://www.usnews.com/best-colleges/washington--jefferson-college","#84","84","2026",,,,"national-liberal-arts-colleges","usnews.com","PA","30280","washington--jefferson-college","15301"
"63","24",,,"Beloit","private","28224",,"1004","3.5","3835","false","true","true","Beloit College","64","https://www.usnews.com/best-colleges/beloit-college","#92","92","2026",,"1200",,"national-liberal-arts-colleges","usnews.com","WI","62586","beloit-college","53511"
"79","20",,,"Huntingdon","private","34652",,"1242","3.6","3279","false","true","true","Juniata College","71","https://www.usnews.com/best-colleges/juniata-college","#92","92","2026",,"1070",,"national-liberal-arts-colleges","usnews.com","PA","60600","juniata-college","16652"
"57","27",,,"Chestertown","private","74982",,"923","3.8","2108","false","true","true","Washington College","25","https://www.usnews.com/best-colleges/washington-college-maryland","#92","92","2026",,"1140",,"national-liberal-arts-colleges","usnews.com","MD","56988","washington-college-maryland","21620"
"83",,,,"Whittier","private","26775",,"767","3.5","1342","false","true","true","Whittier College","56","https://www.usnews.com/best-colleges/whittier-college","#92","92","2026",,,,"national-liberal-arts-colleges","usnews.com","CA","52877","whittier-college","90608"
"63","21",,,"Rock Island","private","32800",,"2522","3.4","1633","false","true","true","Augustana College","61","https://www.usnews.com/best-colleges/augustana-college","#96","96","2026",,"1030",,"national-liberal-arts-colleges","usnews.com","IL","53346","augustana-college","61201"
"47","23",,,"Conway","private","25945",,"1100","3.8","1099","false","true","true","Hendrix College","57","https://www.usnews.com/best-colleges/hendrix-college","#96","96","2026",,"1122",,"national-liberal-arts-colleges","usnews.com","AR","39750","hendrix-college","72032"
"78",,,,"Portland","private","30192",,"2139","3.6","3197","false","true","true","Lewis & Clark College","58","https://www.usnews.com/best-colleges/lewis--clark-college","#96","96","2026",,,,"national-liberal-arts-colleges","usnews.com","OR","68048","lewis--clark-college","97219"
"74","23",,,"Williamsport","private","26688",,"1019","3.4","3293","false","true","true","Lycoming College","82","https://www.usnews.com/best-colleges/lycoming-college","#96","96","2026",,"1080",,"national-liberal-arts-colleges","usnews.com","PA","51724","lycoming-college","17701"
"44","18",,"2.5","Atlanta","private","31158",,"2847","3.6","1582","false","true","true","Morehouse College","67","https://www.usnews.com/best-colleges/morehouse-college","#96","96","2026",,,,"national-liberal-arts-colleges","usnews.com","GA","34030","morehouse-college","30314"
"87","21",,,"Ashland","private","33065",,"1643","3.7","3733","false","true","true","Randolph-Macon College","66","https://www.usnews.com/best-colleges/randolph-macon-college","#96","96","2026",,"980",,"national-liberal-arts-colleges","usnews.com","VA","50950","randolph-macon-college","23005"
"78","24",,,"Manchester","private","39573",,"2094","3.5","2587","false","true","true","Saint Anselm College","63","https://www.usnews.com/best-colleges/st-anselm-college","#96","96","2026",,"1110",,"national-liberal-arts-colleges","usnews.com","NH","50580","st-anselm-college","03102"
"53","28",,,"Santa Fe","private","25700",,"368","3.7","2093","false","true","true","St. John's College","54","https://www.usnews.com/best-colleges/st-johns-college","#96","96","2026",,"1300",,"national-liberal-arts-colleges","usnews.com","NM","42574","st-johns-college","87505"
"69","26",,,"St. Marys City","public","39151",,"1632","3.5","2095","true","true","true","St. Mary's College of Maryland","46","https://www.usnews.com/best-colleges/st-marys-college","#96","96","2026",,"1143",,"national-liberal-arts-colleges","usnews.com","MD","32251","st-marys-college","20686"
"88","21",,"2","Selinsgrove","private","32970",,"2164","3.8","3369","false","true","true","Susquehanna University","77","https://www.usnews.com/best-colleges/susquehanna-university","#96","96","2026",,"1100",,"national-liberal-arts-colleges","usnews.com","PA","62200","susquehanna-university","17870"
"72","27",,,"Tacoma","private","34228",,"1594","3.6","3797","false","true","true","University of Puget Sound","55","https://www.usnews.com/best-colleges/university-of-puget-sound","#96","96","2026",,"1170",,"national-liberal-arts-colleges","usnews.com","WA","65886","university-of-puget-sound","98416"
"41","23",,,"Hampden-Sydney","private",,,"946","3.4","3713","false","true","true","Hampden-Sydney College",,"https://www.usnews.com/best-colleges/hampden-sydney","#107","107","2026",,"1030",,"national-liberal-arts-colleges","usnews.com","VA","57040","hampden-sydney","23943"
"77","27",,,"Purcellville","private",,,"425","3.9","252644","false","true","true","Patrick Henry College",,"https://www.usnews.com/best-colleges/patrick-henry-college","#107","107","2026",,"1240",,"national-liberal-arts-colleges","usnews.com","VA","28420","patrick-henry-college","20132"
"62","28",,,"Bronxville","private",,,"1521",,"2813","false","true","true","Sarah Lawrence College",,"https://www.usnews.com/best-colleges/sarah-lawrence","#109","109","2026",,"1240",,"national-liberal-arts-colleges","usnews.com","NY","66862","sarah-lawrence","10708"
"87","24",,,"Lexington","private",,,"1006","3.7","1987","false","true","true","Transylvania University",,"https://www.usnews.com/best-colleges/transylvania-university","#109","109","2026",,"1120",,"national-liberal-arts-colleges","usnews.com","KY","48920","transylvania-university","40508"
"78","19",,,"Jacksonville","private",,,"937","3.6","1688","false","true","true","Illinois College",,"https://www.usnews.com/best-colleges/illinois-college","#111","111","2026",,"880",,"national-liberal-arts-colleges","usnews.com","IL","39854","illinois-college","62650"
"85",,,,"McMinnville","private",,,"1641","3.6","3198","false","true","true","Linfield University",,"https://www.usnews.com/best-colleges/linfield-university","#111","111","2026",,,,"national-liberal-arts-colleges","usnews.com","OR","52580","linfield-university","97128"
"84","22",,,"Decorah","private",,,"1384","3.5","1874","false","true","true","Luther College",,"https://www.usnews.com/best-colleges/luther-college","#111","111","2026",,"1078",,"national-liberal-arts-colleges","usnews.com","IA","54250","luther-college","52101"
"86","21",,,"De Pere","private",,,"1970","3.6","3892","false","true","true","St. Norbert College",,"https://www.usnews.com/best-colleges/st-norbert-college","#111","111","2026",,"1033",,"national-liberal-arts-colleges","usnews.com","WI","46696","st-norbert-college","54115"
"72","23",,,"Hanover","private",,"2.1","1035","3.8","1801","false","true","true","Hanover College",,"https://www.usnews.com/best-colleges/hanover-college","#115","115","2026",,"1110",,"national-liberal-arts-colleges","usnews.com","IN","44288","hanover-college","47243"
"90",,,,"North Adams","public",,,"794","3.2","2187","true","true","true","Massachusetts College of Liberal Arts",,"https://www.usnews.com/best-colleges/mcla","#115","115","2026",,,,"national-liberal-arts-colleges","usnews.com","MA","21693","mcla","01247"
"74","23",,,"Raleigh","private",,,"1206","3.5","2945","false","true","true","Meredith College",,"https://www.usnews.com/best-colleges/meredith-college","#115","115","2026",,"1098",,"national-liberal-arts-colleges","usnews.com","NC","47448","meredith-college","27607"
"85","26",,,"Colchester","private",,,"1120",,"3694","false","true","true","Saint Michael's College",,"https://www.usnews.com/best-colleges/saint-michaels-college","#115","115","2026",,"1120",,"national-liberal-arts-colleges","usnews.com","VT","52550","saint-michaels-college","05439"
"75","20",,,"Morris","public",,,"981","3.3","2389","true","true","true","University of Minnesota-Morris",,"https://www.usnews.com/best-colleges/university-of-minnesotamorris","#115","115","2026",,"1465",,"national-liberal-arts-colleges","usnews.com","MN","17600","university-of-minnesotamorris","56267"
